session_id,charger_id,city,connector_type,max_power_kw,location_type,start_time,end_time,energy_delivered_kwh,peak_power_kw,avg_power_kw,session_duration_min,soc_start,soc_end,month_year
5d4f6c02-16a,EVC-JAM-0036,Jamnagar,CHAdeMO,150,Public,2024-11-06T13:06:00,2024-11-06T16:23:00,353.94,109.01,107.8,197,35,92,2024-11
d9adfdf8-27f,EVC-GAN-0094,Gandhinagar,Type2_AC,3.3,Residential,2024-11-06T08:07:00,2024-11-06T10:58:00,5.35,2.08,1.88,171,6,36,2024-11
11b0e43e-033,EVC-RAJ-0027,Rajkot,Type2_AC,150,Highway,2024-11-06T21:46:00,2024-11-06T23:51:00,283.73,157.76,136.19,125,29,79,2024-11
c89b4f09-999,EVC-JUN-0020,Junagadh,Bharat_DC,22,Residential,2024-11-06T09:56:00,2024-11-06T12:41:00,48.94,19.58,17.79,165,8,63,2024-11
106d9ff2-eaa,EVC-SUR-0008,Surat,Bharat_DC,120,Office,2024-11-06T20:32:00,2024-11-06T21:36:00,104.88,98.49,98.33,64,25,86,2024-11
96f53a69-ae4,EVC-SUR-0017,Surat,CHAdeMO,22,Mall,2024-11-06T20:41:00,2024-11-06T23:28:00,26.42,10.88,9.49,167,40,97,2024-11
f9ed94ad-dc0,EVC-JUN-0020,Junagadh,Bharat_DC,22,Residential,2024-11-06T16:58:00,2024-11-06T20:55:00,76.48,20.2,19.36,237,40,95,2024-11
ca95c2d4-5df,EVC-ANA-0063,Anand,Type2_AC,120,Highway,2024-11-06T13:58:00,2024-11-06T15:43:00,169.08,97.87,96.62,105,23,99,2024-11
df6d57d4-0c8,EVC-AHM-0065,Ahmedabad,Bharat_DC,7.4,Public,2024-11-06T15:24:00,2024-11-06T17:17:00,11.58,6.86,6.15,113,19,56,2024-11
eab857eb-3b0,EVC-SUR-0017,Surat,CHAdeMO,22,Mall,2024-11-06T16:27:00,2024-11-06T17:50:00,17.06,14.13,12.33,83,26,98,2024-11
fcbc935a-3b3,EVC-JAM-0024,Jamnagar,CCS2,7.4,Office,2024-11-06T12:27:00,2024-11-06T16:11:00,13.09,4.14,3.51,224,22,74,2024-11
677d15f3-2e2,EVC-AHM-0095,Ahmedabad,CHAdeMO,120,Office,2024-11-06T17:48:00,2024-11-06T20:36:00,186.76,73.63,66.7,168,37,66,2024-11
4b41e16c-607,EVC-RAJ-0025,Rajkot,Type2_AC,22,Public,2024-11-06T11:36:00,2024-11-06T12:49:00,23.62,20.42,19.41,73,16,39,2024-11
0354adf2-83d,EVC-RAJ-0025,Rajkot,Type2_AC,22,Public,2024-11-06T17:33:00,2024-11-06T20:47:00,62.96,23.05,19.47,194,38,94,2024-11
f44a00cf-db7,EVC-BHA-0007,Bhavnagar,Bharat_DC,50,Office,2024-11-07T07:32:00,2024-11-07T09:42:00,61.07,30.01,28.18,130,45,94,2024-11
9443af8d-c89,EVC-RAJ-0089,Rajkot,Bharat_DC,22,Residential,2024-11-07T20:59:00,2024-11-07T22:10:00,20.26,19.58,17.12,71,38,100,2024-11
424f9328-433,EVC-JAM-0024,Jamnagar,CCS2,7.4,Office,2024-11-07T20:02:00,2024-11-07T20:26:00,2.15,6.17,5.38,24,19,64,2024-11
1f88b211-fa4,EVC-JAM-0080,Jamnagar,CHAdeMO,120,Residential,2024-11-07T22:44:00,2024-11-08T01:27:00,288.72,126.3,106.28,163,38,100,2024-11
47cfcc21-d7d,EVC-SUR-0061,Surat,Bharat_DC,60,Highway,2024-11-07T20:16:00,2024-11-07T21:29:00,63.48,59.07,52.17,73,32,56,2024-11
6c83bf1f-245,EVC-SUR-0028,Surat,CCS2,7.4,Mall,2024-11-07T18:29:00,2024-11-07T21:20:00,9.98,3.85,3.5,171,10,73,2024-11
449be90d-bfd,EVC-GAN-0071,Gandhinagar,Bharat_DC,22,Mall,2024-11-07T00:14:00,2024-11-07T02:13:00,27.59,15.89,13.91,119,34,84,2024-11
b7668ecc-861,EVC-JAM-0078,Jamnagar,Bharat_DC,50,Highway,2024-11-07T17:04:00,2024-11-07T20:31:00,136.05,44.39,39.43,207,8,71,2024-11
40d98b7a-90b,EVC-AHM-0065,Ahmedabad,Bharat_DC,7.4,Public,2024-11-07T00:58:00,2024-11-07T04:17:00,21.32,6.84,6.43,199,30,91,2024-11
aa9677a3-498,EVC-AHM-0053,Ahmedabad,Type2_AC,150,Public,2024-11-07T11:45:00,2024-11-07T13:42:00,140.33,75.01,71.96,117,46,100,2024-11
8a2d223d-4bd,EVC-SUR-0099,Surat,CHAdeMO,150,Public,2024-11-07T20:02:00,2024-11-07T21:17:00,168.49,154.26,134.79,75,43,99,2024-11
cc1e43ca-684,EVC-BHA-0007,Bhavnagar,Bharat_DC,50,Office,2024-11-07T11:08:00,2024-11-07T12:19:00,33.71,30.24,28.49,71,45,100,2024-11
a322e7ac-b3e,EVC-BHA-0016,Bhavnagar,CCS2,120,Office,2024-11-07T22:56:00,2024-11-08T00:43:00,165.87,98.31,93.01,107,36,100,2024-11
f29dc609-cd1,EVC-SUR-0068,Surat,CHAdeMO,60,Mall,2024-11-07T15:47:00,2024-11-07T17:41:00,91.89,54.61,48.37,114,22,93,2024-11
2e948b3c-716,EVC-GAN-0047,Gandhinagar,Bharat_DC,120,Mall,2024-11-07T07:44:00,2024-11-07T09:12:00,118.39,85.68,80.72,88,39,88,2024-11
5e2fa91a-356,EVC-SUR-0028,Surat,CCS2,7.4,Mall,2024-11-07T06:29:00,2024-11-07T06:47:00,1.23,4.52,4.11,18,14,43,2024-11
40ed88a4-2f8,EVC-MEH-0051,Mehsana,Type2_AC,22,Public,2024-11-07T16:30:00,2024-11-07T20:29:00,36.46,10.09,9.15,239,49,100,2024-11
898477e9-336,EVC-SUR-0052,Surat,CHAdeMO,120,Highway,2024-11-07T14:43:00,2024-11-07T16:44:00,115.16,58.05,57.11,121,45,100,2024-11
eee3fb6b-e2d,EVC-SUR-0099,Surat,CHAdeMO,150,Public,2024-11-07T17:41:00,2024-11-07T21:29:00,523.31,153.61,137.71,228,35,70,2024-11
b5627cb1-0f4,EVC-AHM-0097,Ahmedabad,CCS2,3.3,Mall,2024-11-07T21:59:00,2024-11-07T23:18:00,2.8,2.55,2.13,79,25,93,2024-11
67ad02dc-c02,EVC-SUR-0061,Surat,Bharat_DC,60,Highway,2024-11-07T16:58:00,2024-11-07T19:40:00,144.52,57.94,53.53,162,5,51,2024-11
8a3b8bdc-d9b,EVC-RAJ-0089,Rajkot,Bharat_DC,22,Residential,2024-11-07T10:39:00,2024-11-07T13:54:00,62.14,19.66,19.12,195,36,81,2024-11
20066ee3-5c2,EVC-BHA-0075,Bharuch,CHAdeMO,120,Residential,2024-11-07T07:14:00,2024-11-07T08:49:00,154.63,99.51,97.66,95,21,53,2024-11
09beb99c-c3a,EVC-JAM-0080,Jamnagar,CHAdeMO,120,Residential,2024-11-07T15:40:00,2024-11-07T18:34:00,253.88,101.85,87.54,174,16,68,2024-11
2d918e0c-b52,EVC-BHA-0038,Bharuch,CCS2,7.4,Office,2024-11-07T14:28:00,2024-11-07T16:01:00,9.9,7.19,6.39,93,29,93,2024-11
0bdf8b14-11f,EVC-BHA-0038,Bharuch,CCS2,7.4,Office,2024-11-08T15:56:00,2024-11-08T17:38:00,9.4,5.73,5.53,102,42,71,2024-11
c4c4e18e-e20,EVC-SUR-0032,Surat,Bharat_DC,50,Public,2024-11-08T08:29:00,2024-11-08T12:08:00,152.81,47.23,41.87,219,49,88,2024-11
0ba1303a-7c1,EVC-BHA-0035,Bharuch,Type2_AC,7.4,Public,2024-11-08T06:37:00,2024-11-08T08:41:00,8.63,4.82,4.18,124,31,60,2024-11
32af2595-9ef,EVC-GAN-0071,Gandhinagar,Bharat_DC,22,Mall,2024-11-08T10:11:00,2024-11-08T10:32:00,5.32,17.28,15.19,21,34,59,2024-11
095436ad-8f5,EVC-VAD-0090,Vadodara,CHAdeMO,150,Highway,2024-11-08T08:05:00,2024-11-08T11:20:00,418.0,147.85,128.62,195,19,44,2024-11
32b65cb8-819,EVC-JUN-0034,Junagadh,Bharat_DC,7.4,Mall,2024-11-08T12:06:00,2024-11-08T14:10:00,13.33,7.34,6.45,124,19,53,2024-11
b3831cb2-ebf,EVC-RAJ-0072,Rajkot,CHAdeMO,7.4,Public,2024-11-08T05:00:00,2024-11-08T08:45:00,18.64,5.27,4.97,225,6,76,2024-11
b4dab57c-575,EVC-JAM-0055,Jamnagar,Bharat_DC,22,Highway,2024-11-08T23:36:00,2024-11-09T03:35:00,57.07,15.55,14.33,239,28,64,2024-11
815f7dc5-da4,EVC-GAN-0081,Gandhinagar,Bharat_DC,150,Public,2024-11-08T08:56:00,2024-11-08T09:12:00,26.04,113.82,97.64,16,13,50,2024-11
fcad41a1-9ac,EVC-JAM-0049,Jamnagar,Bharat_DC,60,Public,2024-11-08T16:38:00,2024-11-08T18:11:00,60.56,44.32,39.07,93,50,70,2024-11
21e5e302-951,EVC-JAM-0055,Jamnagar,Bharat_DC,22,Highway,2024-11-08T11:10:00,2024-11-08T11:36:00,6.73,18.29,15.53,26,43,100,2024-11
5590bb85-4e8,EVC-AHM-0002,Ahmedabad,CHAdeMO,60,Mall,2024-11-08T19:52:00,2024-11-08T20:32:00,32.9,49.35,49.34,40,14,45,2024-11
c98e784b-6f8,EVC-SUR-0048,Surat,Type2_AC,150,Public,2024-11-08T19:09:00,2024-11-08T20:05:00,121.4,137.69,130.08,56,44,94,2024-11
6478e2a5-80a,EVC-GAN-0046,Gandhinagar,Bharat_DC,50,Highway,2024-11-08T08:20:00,2024-11-08T11:09:00,106.54,40.53,37.82,169,17,52,2024-11
9ae901f3-b5a,EVC-BHA-0015,Bharuch,CCS2,3.3,Office,2024-11-08T10:21:00,2024-11-08T13:31:00,6.99,2.32,2.21,190,25,47,2024-11
c198a48d-472,EVC-AHM-0023,Ahmedabad,CCS2,7.4,Highway,2024-11-08T14:10:00,2024-11-08T18:07:00,23.17,6.74,5.87,237,31,70,2024-11
9dbcc5db-ccf,EVC-BHA-0035,Bharuch,Type2_AC,7.4,Public,2024-11-08T09:54:00,2024-11-08T13:01:00,16.18,5.38,5.19,187,15,55,2024-11
33b53d43-ab2,EVC-SUR-0061,Surat,Bharat_DC,60,Highway,2024-11-08T06:30:00,2024-11-08T08:10:00,51.78,34.25,31.07,100,19,70,2024-11
dc7f30bb-533,EVC-SUR-0028,Surat,CCS2,7.4,Mall,2024-11-08T04:07:00,2024-11-08T07:56:00,18.91,5.07,4.95,229,12,60,2024-11
73bf8729-0e8,EVC-BHA-0091,Bharuch,CHAdeMO,60,Residential,2024-11-09T15:18:00,2024-11-09T16:24:00,53.18,52.85,48.34,66,28,87,2024-11
5a3ad3d6-223,EVC-AHM-0026,Ahmedabad,CHAdeMO,22,Mall,2024-11-09T17:05:00,2024-11-09T18:40:00,31.61,21.8,19.96,95,34,100,2024-11
2b8851f1-1e9,EVC-SUR-0032,Surat,Bharat_DC,50,Public,2024-11-09T02:07:00,2024-11-09T04:43:00,73.14,33.34,28.13,156,24,44,2024-11
efcbf6c9-50b,EVC-AHM-0073,Ahmedabad,CCS2,3.3,Residential,2024-11-09T22:10:00,2024-11-10T00:05:00,2.62,1.47,1.37,115,10,53,2024-11
e22960fa-799,EVC-AHM-0003,Ahmedabad,CCS2,22,Public,2024-11-09T13:23:00,2024-11-09T16:59:00,51.85,16.66,14.4,216,16,60,2024-11
1c48d7c4-8b8,EVC-SUR-0061,Surat,Bharat_DC,60,Highway,2024-11-09T19:27:00,2024-11-09T21:31:00,61.96,35.25,29.98,124,10,53,2024-11
19f0633a-dcf,EVC-BHA-0035,Bharuch,Type2_AC,7.4,Public,2024-11-09T19:14:00,2024-11-09T21:01:00,10.83,6.16,6.07,107,36,92,2024-11
7512fd73-dda,EVC-JAM-0055,Jamnagar,Bharat_DC,22,Highway,2024-11-09T01:06:00,2024-11-09T02:02:00,10.38,13.19,11.13,56,10,67,2024-11
73cb36f6-36d,EVC-GAN-0083,Gandhinagar,Bharat_DC,22,Highway,2024-11-09T10:13:00,2024-11-09T10:25:00,2.73,14.89,13.67,12,27,82,2024-11
fd5a29fc-e31,EVC-SUR-0099,Surat,CHAdeMO,150,Public,2024-11-09T12:50:00,2024-11-09T13:50:00,136.8,150.07,136.8,60,10,74,2024-11
d1b39a00-476,EVC-SUR-0061,Surat,Bharat_DC,60,Highway,2024-11-09T01:59:00,2024-11-09T03:00:00,24.63,28.05,24.23,61,32,60,2024-11
d2ef4766-045,EVC-BHA-0062,Bharuch,Type2_AC,7.4,Public,2024-11-09T11:14:00,2024-11-09T11:47:00,2.15,4.06,3.9,33,22,63,2024-11
cc360e07-ec3,EVC-SUR-0054,Surat,Bharat_DC,60,Mall,2024-11-09T08:51:00,2024-11-09T11:14:00,115.18,53.04,48.33,143,48,100,2024-11
e5bcf3ab-dcc,EVC-JAM-0078,Jamnagar,Bharat_DC,50,Highway,2024-11-09T19:15:00,2024-11-09T21:50:00,79.84,35.84,30.91,155,32,85,2024-11
263a1050-1da,EVC-AHM-0023,Ahmedabad,CCS2,7.4,Highway,2024-11-09T16:24:00,2024-11-09T19:06:00,17.75,6.88,6.58,162,21,75,2024-11
bf3f5f54-563,EVC-VAD-0090,Vadodara,CHAdeMO,150,Highway,2024-11-09T22:47:00,2024-11-10T00:52:00,234.86,132.7,112.73,125,7,77,2024-11
dd16d879-677,EVC-RAJ-0021,Rajkot,Type2_AC,7.4,Public,2024-11-09T18:03:00,2024-11-09T21:47:00,19.85,5.7,5.32,224,5,69,2024-11
80d30d6c-87b,EVC-JUN-0034,Junagadh,Bharat_DC,7.4,Mall,2024-11-09T11:25:00,2024-11-09T12:53:00,8.61,5.95,5.87,88,31,83,2024-11
624ec3eb-d7a,EVC-BHA-0019,Bharuch,CCS2,7.4,Public,2024-11-09T06:50:00,2024-11-09T08:42:00,9.42,5.12,5.05,112,29,100,2024-11
34d9fee5-edf,EVC-BHA-0016,Bhavnagar,CCS2,120,Office,2024-11-09T05:53:00,2024-11-09T07:22:00,101.55,69.35,68.46,89,33,100,2024-11
933daad3-68b,EVC-GAN-0047,Gandhinagar,Bharat_DC,120,Mall,2024-11-10T09:16:00,2024-11-10T11:40:00,197.4,97.52,82.25,144,41,94,2024-11
cc04e559-9f9,EVC-JUN-0020,Junagadh,Bharat_DC,22,Residential,2024-11-10T08:52:00,2024-11-10T11:25:00,47.85,20.22,18.76,153,19,85,2024-11
50c73266-85d,EVC-VAD-0059,Vadodara,Bharat_DC,7.4,Mall,2024-11-10T17:15:00,2024-11-10T17:29:00,1.24,5.56,5.33,14,42,100,2024-11
8c1cd313-7ec,EVC-ANA-0092,Anand,CCS2,120,Office,2024-11-10T18:05:00,2024-11-10T18:35:00,28.66,61.02,57.31,30,28,52,2024-11
c7191f9e-f6d,EVC-SUR-0060,Surat,Bharat_DC,7.4,Office,2024-11-10T11:37:00,2024-11-10T12:33:00,6.04,6.84,6.47,56,7,61,2024-11
ce48a297-850,EVC-SUR-0068,Surat,CHAdeMO,60,Mall,2024-11-10T18:36:00,2024-11-10T21:05:00,111.89,48.32,45.06,149,50,100,2024-11
410eef18-428,EVC-AHM-0003,Ahmedabad,CCS2,22,Public,2024-11-10T17:40:00,2024-11-10T21:34:00,55.5,16.06,14.23,234,33,70,2024-11
6dd34460-081,EVC-ANA-0058,Anand,Type2_AC,150,Mall,2024-11-10T19:19:00,2024-11-10T22:12:00,222.76,81.74,77.26,173,17,75,2024-11
29bc0a65-a46,EVC-GAN-0088,Gandhinagar,CHAdeMO,150,Public,2024-11-10T06:58:00,2024-11-10T09:05:00,145.97,70.48,68.96,127,5,42,2024-11
45c97a98-83f,EVC-VAD-0098,Vadodara,CCS2,150,Highway,2024-11-10T07:24:00,2024-11-10T09:25:00,237.11,133.11,117.58,121,25,91,2024-11
00cf9907-9b4,EVC-BHA-0015,Bharuch,CCS2,3.3,Office,2024-11-10T09:04:00,2024-11-10T11:46:00,6.18,2.65,2.29,162,50,81,2024-11
29843376-c53,EVC-SUR-0054,Surat,Bharat_DC,60,Mall,2024-11-10T18:05:00,2024-11-10T20:57:00,74.03,30.83,25.82,172,11,71,2024-11
b90bcdd6-59a,EVC-JAM-0045,Jamnagar,Bharat_DC,120,Highway,2024-11-10T09:32:00,2024-11-10T09:48:00,16.06,70.61,60.21,16,9,48,2024-11
f3e10d83-808,EVC-SUR-0068,Surat,CHAdeMO,60,Mall,2024-11-10T09:39:00,2024-11-10T11:13:00,72.78,55.2,46.45,94,16,59,2024-11
f4ab5711-e11,EVC-AHM-0023,Ahmedabad,CCS2,7.4,Highway,2024-11-10T14:06:00,2024-11-10T17:23:00,13.31,4.29,4.05,197,16,81,2024-11
d5bcc8c1-042,EVC-ANA-0012,Anand,Type2_AC,50,Residential,2024-11-10T16:53:00,2024-11-10T17:20:00,19.6,44.25,43.55,27,20,70,2024-11
2cc00f88-674,EVC-SUR-0060,Surat,Bharat_DC,7.4,Office,2024-11-10T23:16:00,2024-11-11T00:36:00,6.69,5.28,5.02,80,16,70,2024-11
b7b7f1f3-488,EVC-VAD-0090,Vadodara,CHAdeMO,150,Highway,2024-11-10T15:41:00,2024-11-10T16:18:00,71.99,139.92,116.74,37,16,81,2024-11
bd0f92c5-db4,EVC-RAJ-0009,Rajkot,Type2_AC,3.3,Highway,2024-11-10T12:36:00,2024-11-10T16:10:00,6.29,1.83,1.76,214,42,86,2024-11
f88fce66-c9b,EVC-RAJ-0044,Rajkot,Bharat_DC,60,Residential,2024-11-10T22:33:00,2024-11-11T02:07:00,176.02,55.98,49.35,214,49,73,2024-11
04a0a36b-acf,EVC-VAD-0076,Vadodara,Type2_AC,120,Residential,2024-11-10T10:18:00,2024-11-10T12:27:00,215.59,117.62,100.28,129,9,54,2024-11
0ef79b66-fc8,EVC-JUN-0034,Junagadh,Bharat_DC,7.4,Mall,2024-11-10T19:44:00,2024-11-10T21:47:00,8.35,4.51,4.08,123,21,58,2024-11
ae1fd68e-d39,EVC-SUR-0093,Surat,CHAdeMO,60,Highway,2024-11-10T08:37:00,2024-11-10T12:23:00,94.39,28.8,25.06,226,49,86,2024-11
97238482-ef9,EVC-BHA-0075,Bharuch,CHAdeMO,120,Residential,2024-11-10T06:56:00,2024-11-10T09:47:00,162.62,60.44,57.06,171,20,76,2024-11
c09d89d1-778,EVC-GAN-0100,Gandhinagar,Type2_AC,120,Public,2024-11-10T18:49:00,2024-11-10T19:12:00,26.11,79.92,68.1,23,5,41,2024-11
e8e7816b-58f,EVC-JAM-0055,Jamnagar,Bharat_DC,22,Highway,2024-11-10T11:00:00,2024-11-10T13:56:00,34.42,12.67,11.73,176,6,28,2024-11
6d3ae814-2cb,EVC-ANA-0058,Anand,Type2_AC,150,Mall,2024-11-10T21:41:00,2024-11-10T22:04:00,45.41,141.09,118.46,23,29,77,2024-11
ad98aa24-5c8,EVC-JAM-0080,Jamnagar,CHAdeMO,120,Residential,2024-11-10T12:40:00,2024-11-10T16:08:00,309.48,95.57,89.27,208,11,43,2024-11
4422d83b-bb4,EVC-AHM-0095,Ahmedabad,CHAdeMO,120,Office,2024-11-10T11:48:00,2024-11-10T15:07:00,197.76,62.48,59.63,199,30,91,2024-11
b4d7352e-80e,EVC-AHM-0026,Ahmedabad,CHAdeMO,22,Mall,2024-11-10T13:41:00,2024-11-10T15:22:00,20.86,14.64,12.39,101,45,90,2024-11
973bd793-533,EVC-BHA-0038,Bharuch,CCS2,7.4,Office,2024-11-10T03:16:00,2024-11-10T03:40:00,2.23,5.88,5.58,24,28,100,2024-11
d3272478-dcc,EVC-JAM-0077,Jamnagar,CCS2,7.4,Highway,2024-11-10T16:05:00,2024-11-10T18:13:00,7.4,3.76,3.47,128,45,71,2024-11
33ea6084-ac9,EVC-BHA-0016,Bhavnagar,CCS2,120,Office,2024-11-10T10:26:00,2024-11-10T12:16:00,195.65,120.42,106.72,110,16,86,2024-11
e176e87c-b75,EVC-SUR-0008,Surat,Bharat_DC,120,Office,2024-11-10T23:28:00,2024-11-11T00:59:00,128.85,95.54,84.96,91,45,97,2024-11
65dcc435-6e5,EVC-AHM-0084,Ahmedabad,Bharat_DC,22,Residential,2024-11-10T12:50:00,2024-11-10T16:41:00,44.24,12.33,11.49,231,18,86,2024-11
d0c400f9-d82,EVC-SUR-0028,Surat,CCS2,7.4,Mall,2024-11-11T18:21:00,2024-11-11T21:50:00,19.05,6.38,5.47,209,6,39,2024-11
4d380c50-0d7,EVC-GAN-0033,Gandhinagar,Type2_AC,7.4,Highway,2024-11-11T16:06:00,2024-11-11T17:26:00,5.02,4.47,3.76,80,45,100,2024-11
d6a0c4e7-9a4,EVC-JAM-0024,Jamnagar,CCS2,7.4,Office,2024-11-11T18:32:00,2024-11-11T20:51:00,15.51,7.72,6.69,139,9,35,2024-11
e477655a-f8c,EVC-BHA-0057,Bhavnagar,CCS2,22,Office,2024-11-11T14:56:00,2024-11-11T16:37:00,31.97,19.16,18.99,101,48,100,2024-11
79dba4a5-f48,EVC-SUR-0093,Surat,CHAdeMO,60,Highway,2024-11-11T13:49:00,2024-11-11T16:07:00,87.46,41.32,38.03,138,45,83,2024-11
0d6c6422-427,EVC-BHA-0019,Bharuch,CCS2,7.4,Public,2024-11-11T13:45:00,2024-11-11T16:05:00,15.39,7.2,6.6,140,31,64,2024-11
189723e4-ac0,EVC-ANA-0063,Anand,Type2_AC,120,Highway,2024-11-11T18:25:00,2024-11-11T19:54:00,116.08,80.11,78.26,89,37,67,2024-11
5afd83e0-262,EVC-SUR-0054,Surat,Bharat_DC,60,Mall,2024-11-11T08:46:00,2024-11-11T11:10:00,106.68,53.3,44.45,144,36,69,2024-11
6e1c11a2-a2a,EVC-AHM-0065,Ahmedabad,Bharat_DC,7.4,Public,2024-11-11T12:09:00,2024-11-11T12:22:00,0.84,4.52,3.88,13,31,64,2024-11
1d3b3fb9-a09,EVC-BHA-0010,Bhavnagar,Bharat_DC,60,Mall,2024-11-11T18:17:00,2024-11-11T22:10:00,105.35,28.52,27.13,233,49,100,2024-11
bdc88633-964,EVC-AHM-0023,Ahmedabad,CCS2,7.4,Highway,2024-11-11T12:04:00,2024-11-11T15:19:00,18.85,6.22,5.8,195,40,96,2024-11
534b4366-00c,EVC-BHA-0050,Bharuch,Bharat_DC,50,Highway,2024-11-11T18:36:00,2024-11-11T22:24:00,139.26,38.96,36.65,228,35,100,2024-11
c007e632-5a9,EVC-MEH-0006,Mehsana,CCS2,120,Mall,2024-11-11T17:15:00,2024-11-11T19:42:00,198.97,81.53,81.21,147,29,51,2024-11
7e48f66d-a07,EVC-SUR-0054,Surat,Bharat_DC,60,Mall,2024-11-11T03:11:00,2024-11-11T03:44:00,15.49,31.34,28.16,33,50,82,2024-11
0ebd0092-28a,EVC-GAN-0071,Gandhinagar,Bharat_DC,22,Mall,2024-11-11T09:47:00,2024-11-11T10:41:00,13.69,15.44,15.21,54,27,99,2024-11
63293dd5-9b6,EVC-RAJ-0087,Rajkot,Type2_AC,7.4,Highway,2024-11-11T15:34:00,2024-11-11T15:46:00,0.98,5.23,4.88,12,23,92,2024-11
8e534b7c-589,EVC-ANA-0058,Anand,Type2_AC,150,Mall,2024-11-11T15:58:00,2024-11-11T18:11:00,173.48,85.57,78.26,133,49,87,2024-11
520e3ecd-e17,EVC-SUR-0066,Surat,CHAdeMO,3.3,Highway,2024-11-11T10:29:00,2024-11-11T12:03:00,2.47,1.66,1.57,94,22,51,2024-11
8e879f7c-77f,EVC-JUN-0034,Junagadh,Bharat_DC,7.4,Mall,2024-11-11T13:25:00,2024-11-11T14:42:00,8.15,7.09,6.35,77,29,88,2024-11
3ae44bf8-be7,EVC-JAM-0077,Jamnagar,CCS2,7.4,Highway,2024-11-11T06:55:00,2024-11-11T08:47:00,7.98,4.67,4.27,112,10,76,2024-11
2a18ef56-25a,EVC-JAM-0036,Jamnagar,CHAdeMO,150,Public,2024-11-11T17:36:00,2024-11-11T20:36:00,201.53,70.6,67.18,180,38,100,2024-11
4c669947-958,EVC-RAJ-0009,Rajkot,Type2_AC,3.3,Highway,2024-11-11T14:41:00,2024-11-11T17:35:00,3.9,1.46,1.34,174,41,69,2024-11
96a12200-a0b,EVC-JAM-0036,Jamnagar,CHAdeMO,150,Public,2024-11-11T09:36:00,2024-11-11T13:25:00,368.35,99.04,96.51,229,33,100,2024-11
cf2108f0-ad4,EVC-ANA-0012,Anand,Type2_AC,50,Residential,2024-11-11T08:45:00,2024-11-11T11:45:00,109.85,37.45,36.62,180,28,62,2024-11
8c01714f-5e2,EVC-RAJ-0087,Rajkot,Type2_AC,7.4,Highway,2024-11-11T10:39:00,2024-11-11T12:31:00,10.71,6.03,5.74,112,48,98,2024-11
b8bc30c6-e25,EVC-AHM-0039,Ahmedabad,Type2_AC,3.3,Public,2024-11-11T12:05:00,2024-11-11T12:46:00,1.07,1.76,1.56,41,45,100,2024-11
744d659a-492,EVC-RAJ-0040,Rajkot,CCS2,3.3,Office,2024-11-11T17:34:00,2024-11-11T20:25:00,4.07,1.7,1.43,171,12,49,2024-11
d48b153e-7b0,EVC-RAJ-0009,Rajkot,Type2_AC,3.3,Highway,2024-11-11T17:47:00,2024-11-11T20:37:00,4.55,1.75,1.61,170,50,100,2024-11
2e991ee1-d23,EVC-AHM-0013,Ahmedabad,Bharat_DC,22,Residential,2024-11-11T16:31:00,2024-11-11T17:24:00,15.46,19.64,17.5,53,44,99,2024-11
6aeb8f1d-00f,EVC-RAJ-0027,Rajkot,Type2_AC,150,Highway,2024-11-11T10:17:00,2024-11-11T14:11:00,533.01,153.62,136.67,234,32,72,2024-11
c72a7341-f08,EVC-ANA-0004,Anand,Type2_AC,50,Office,2024-11-11T19:01:00,2024-11-11T21:28:00,90.86,41.41,37.09,147,34,98,2024-11
88fa1cc4-93d,EVC-RAJ-0037,Rajkot,Type2_AC,22,Public,2024-11-11T11:26:00,2024-11-11T13:49:00,31.45,15.67,13.2,143,17,74,2024-11
9b66af18-a7b,EVC-BHA-0015,Bharuch,CCS2,3.3,Office,2024-11-11T21:05:00,2024-11-11T23:28:00,5.17,2.24,2.17,143,38,89,2024-11
71b83041-851,EVC-VAD-0098,Vadodara,CCS2,150,Highway,2024-11-11T10:55:00,2024-11-11T13:39:00,270.18,104.15,98.85,164,46,67,2024-11
b36c3b15-4a3,EVC-RAJ-0030,Rajkot,Bharat_DC,3.3,Public,2024-11-11T12:56:00,2024-11-11T13:42:00,1.82,2.61,2.37,46,29,89,2024-11
acb00288-929,EVC-BHA-0062,Bharuch,Type2_AC,7.4,Public,2024-11-11T17:24:00,2024-11-11T20:57:00,21.42,7.19,6.03,213,13,87,2024-11
5c3dc165-c0e,EVC-SUR-0093,Surat,CHAdeMO,60,Highway,2024-11-11T14:45:00,2024-11-11T17:43:00,151.26,51.93,50.99,178,10,75,2024-11
07c4b9a0-341,EVC-SUR-0099,Surat,CHAdeMO,150,Public,2024-11-11T10:38:00,2024-11-11T13:40:00,380.63,127.62,125.48,182,39,62,2024-11
dbbc5b74-b40,EVC-SUR-0054,Surat,Bharat_DC,60,Mall,2024-11-11T22:03:00,2024-11-11T23:02:00,40.2,43.5,40.89,59,40,100,2024-11
4f861203-ee2,EVC-GAN-0079,Gandhinagar,CCS2,60,Residential,2024-11-12T22:28:00,2024-11-13T01:15:00,105.52,39.27,37.91,167,13,65,2024-11
7c8921eb-661,EVC-BHA-0062,Bharuch,Type2_AC,7.4,Public,2024-11-12T11:43:00,2024-11-12T13:14:00,4.77,3.27,3.15,91,46,100,2024-11
fc4a3581-89b,EVC-SUR-0099,Surat,CHAdeMO,150,Public,2024-11-12T09:44:00,2024-11-12T12:04:00,302.95,153.71,129.83,140,9,87,2024-11
